Land(Ha),Water(m3),Dolomite,Urea,Bunch_Ash,Rock_Phospate,Borate,Paraquat,Glyphosate,FFB (Ton),Waterfor_boiler(m3),Transport,Genset,Electricity (kWh),CPO(Ton),Productivity(area-FFB),Productivity(area-CPO),Gas Emission (CO2-eq/ton),Biodiesel (Liter)
366158.74527186353,992042141.2387187,57098515.487109736,181258773.62300545,1048417618.486612,48170865.827325106,6124669.594179381,1371568.8198456997,1222152.204250156,4339165.825176492,1997438.2792740087,2142322.7007562397,1704194.4609751294,54191502.735123254,511725.5834862359,2.1771953085921556,1.9813830090864277,6092998.817964506,938508.7704593391
142449.52609706475,2209094553.5304546,67827542.8111428,67571570.32300417,125905694.91695577,1487283530.7510645,8401230.171625402,1395684.117561559,2355841.589999317,4281851.775423936,4439211.765712345,1415500.3230330583,3703871.4946567863,75072027.11516145,1007966.1518799416,14.659676133143318,2.787912692602619,10085282.707606824,513905.87005217874
700482.4084412071,1679917451.8347955,23961892.35094422,92802883.11604442,158767529.69783628,58272162.503657654,9545587.271097677,1580230.932298106,2052941.8409188213,1457264.8001302234,474099.9419553145,1181332.833498175,2193316.2000609194,87953671.96267003,385328.6078469076,4.047018303148862,0.7422844377540216,10298810.558311298,820363.2533436893
632972.5893122377,2960.8065,97.9587,104.4126,233.0433,109.7802,6057513.355497214,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,95.808,1.28,0.465486479,0.6399662142101197,13.62,841697.9002337502
2097215.3692366937,15523498866.987318,556368196.0330875,366542130.1636362,1367709238.5689087,362981221.79038477,5463467.78607144,504178.77656942164,9421167.1431037,24219978.472127795,15838048.75146571,13524668.739529159,16810452.75558792,409363160.9393405,7012133.814887062,6.688937618656004,1.6291891245107462,67221174.35396552,7166612.843354796
412974.7033241766,2960.8065,40214437.892628275,20841757.82257565,40858770.48658708,50508722.94217907,5879593.125765715,547176.2607865506,889791.2513366637,6.39,5.7472,3.2512,39403.51371974824,43447517.006879285,1.28,3.73317806251392,1.676306110684435,2643753.949411312,203277.15199149726
339025.0629101252,643265242.2753804,51774829.47549572,50969094.14595136,60938377.76741624,31299206.218145348,2069587.2984262705,805887.5754555906,6499300.556363171,3091065.266188382,5.7472,641507.2037333082,2306750.48507391,37991396.295414165,528746.3004525045,2.458186300285777,1.8088559453067208,6235846.983037783,544946.1081630534
362861.622907213,571559578.812283,97.9587,32987965.25349863,122590989.68775186,59523435.37075726,4142434.7686823,571153.2204985868,875726.8844596155,1500783.6896397267,5.7472,943136.1058217259,4.9024,20215433.45882918,1.28,6.547042959693294,1.8369390375541554,3141618.2255586907,344444.1309663791
299530.09538276284,982159768.5873563,97.9587,104.4126,89681512.24559066,109.7802,1171764.1087224428,2.3004,3.0033,6.39,157962.34618112957,3.2512,4.9024,95.808,1.28,3.946058077972035,1.481730233027705,4205044.693620468,410749.70263051346
458189.55630136194,351055923.63302064,79904791.67947331,88159660.86046852,141215128.90888572,47966116.64239162,8409695.66920045,1860737.0403527198,2198275.692066171,2271144.714918159,2473233.671880789,1592799.640386119,1232160.391223541,86708754.57229684,434021.93401851953,11.58405602756552,2.5948638281760372,11895603.999321098,1207397.2170522455
327418.67446485005,1206284397.8324833,97.9587,40010914.25381473,6457490.481373072,27792263.39247895,4442755.5002418365,361507.75280004507,719679.5406115616,6.39,5.7472,3.2512,121035.00131361,35354331.42672331,1.28,5.534435076688517,1.2241606061636563,13.62,765821.9556936477
744901.3041885677,2740384307.246747,70794117.4494255,62324399.08494683,126813373.0294832,43300449.39118903,9275713.413475081,1628162.964055249,332417.84799562045,4210628.222161841,2129522.0789616783,2490567.092423286,3059181.2878141534,79416371.72422396,580242.8143389232,0.6434244835723479,1.374653011183285,10501430.318138378,1159769.4307725243
562499.35131985,1543277675.259059,840190.433120206,40455856.661117874,83196858.86269313,44940661.984841384,3053148.05331055,386080.647536963,1079967.159858593,6.39,5.7472,3.2512,4.9024,9239927.223126046,1.28,2.12772483851173,0.9278519030197527,2756311.1887765396,594298.0239063628
208640.1997921025,512235819.72504497,28131590.680975758,20069165.346598387,49658357.94622804,50614023.83906484,6883817.940570178,678889.1431999594,960419.819025744,1462913.515209454,5.7472,1512309.7265845838,143123.30226500938,32756536.900624953,1.28,8.6595136557056,1.786120788195769,7519579.7873755805,119049.98902771948
262975.51999334054,2701247131.460119,51318719.83638851,61880675.62733327,107042554.38451728,76095707.28115195,6772074.1744018225,1329052.182972866,219267.20857765782,2520579.425023482,2136344.3342985814,1844033.8165752224,1835250.7452976783,40622714.976804495,644092.1516086786,11.926989628776656,2.7748926465946173,3850529.0998005318,748361.7609410395
246758.54901120014,854564827.1499879,13093533.85482718,47549757.29537374,21374584.310485333,116926435.10547808,3960018.385071715,662588.934902197,962068.825569293,1966832.9649274973,5.7472,62215.871660057455,1173693.3664472066,9942560.601614773,300812.60881864873,2.724548710601209,1.5285481623662658,3518720.294145949,1.408
176532.8785584587,2960.8065,3469533.188216701,104.4126,233.0433,109.7802,709392.5039922697,2.3004,3.0033,6.39,5.7472,3.2512,17698720.770854108,612126599.4646889,1.28,6.168007050308421,1.6528500022782089,13.62,1.408
368693.3888514218,1510010460.1652179,97.9587,27392372.83789189,158037129.6806044,36032021.31760009,3189742.361746695,2.3004,41663.43683621148,1433643.2161376881,1931039.6277476223,413576.3187623238,489856.0248063491,95.808,1.28,0.465486479,1.9084663429623994,4070083.4773388626,458658.9070949069
551586.654882886,1185462664.2575355,72611508.51244438,92925262.57240543,93983990.24606085,100864486.74378572,8924769.113757476,2024607.9728636916,2627147.6605324214,3027363.9227125244,2441091.4091547225,1354237.8001161837,2009575.657760553,94917010.5090034,628060.8117376945,6.171596560894517,1.579708113848544,11811316.18400572,1340006.0667771322
636267.889510616,2648221638.3936205,91091505.02777702,100271096.65624547,267364969.91632575,107513655.9662566,12450060.516653672,2543947.178297419,2280374.7454917533,4912660.609398956,5868533.906540028,3611012.703001326,4696951.606230804,102791798.4073892,1099135.9069566464,7.03497146950081,2.372759097077528,14910492.32304034,1404021.3712095267
891761.3700405508,11217829605.468235,232760968.15746278,104.4126,823208985.3121815,146792853.75003636,15924443.458221555,3250027.1321576107,3.0033,11883818.463227399,5.7472,4621834.446593294,4676314.562090486,159454566.80172378,2421144.4484663913,9.12875353494662,2.222178162597681,24662136.11391048,1845753.0022345576
263687.60095365153,19951295661.65095,611616732.2987858,498296983.6503525,1482348930.3015542,634736637.8163153,8048903.536730465,21836157.054376848,31013794.49404622,26717325.063815914,4458241.70190974,17760726.308537066,65958673.982763104,1061558675.1856452,7157861.655413337,11.066912740219625,2.3301854835881755,174768126.4026128,909873.809889191
498393.56527156685,2960.8065,97.9587,15678415.79054863,15912387.418221772,1687823.4203692377,4741720.376158837,66556.93431322626,485152.9465684814,1333156.7764017917,5.7472,132876.95444494626,4.9024,72507589.88618986,1.28,3.7052530594875197,1.1249470316169239,4373629.449143767,935101.1882406289
290153.20715581975,645475242.2289603,34049284.97585252,18083859.66782529,64593225.02456853,49479777.408085585,5084019.350251894,918984.1880682857,931347.461550557,1617361.7755542547,1750765.9810003964,738856.6529450889,1784728.4909429755,47455766.41132848,1.28,7.932324563149563,1.8897585565396733,3853082.041959862,430369.6029799131
275635.72535910807,1786393199.0527134,43922719.581353605,63311374.65971151,144018036.4585741,48799823.480913445,9916419.479682561,1826631.782781278,2144774.4786569728,2427626.8659727476,3279869.08507014,1625012.6819418743,3451927.916042441,54923076.32483725,694361.98258983,9.09961795540207,2.2931273274455966,11615980.454144228,951808.620625649
1150954.4878737545,9315951109.600636,359162002.0403527,179727972.86668605,808383741.5948465,168663478.89437866,32282065.432963435,7778473.440739194,5185009.748531206,8882742.94134083,757660.6744474471,12789070.948633827,10181759.813946422,440507527.0707944,5367588.808770751,11.472057937566325,2.19233167866297,34512016.231966674,2148062.6540903198
538654.318764332,813550700.638946,58177641.79780938,24416996.534508057,126695172.2943246,51172972.3689691,6955682.557388337,629045.7872516855,751646.0728366508,843424.0929001579,1768695.7673520865,3.2512,1497164.8272624402,52788096.98613161,51808.97929443442,0.927751569350006,1.0908723062878416,5567578.042242404,618519.7961810094
507801.72887215624,2399760592.260028,79578101.56984653,102302024.03978522,238456400.42381403,78442581.07149702,10236615.058165468,2283723.5422371104,33242935.78320232,5093715.9367098715,3688502.746358771,1929176.0271407678,3167027.432334189,90294174.44950071,925684.3409278643,10.29404047821369,2.122923322286294,18012158.205904424,1593715.7502634143
1899828.8581323172,11263420914.239859,355114057.93075323,159192321.51142156,936098456.1793991,211436891.13141793,33976078.314796396,5487609.853487994,7219388.970480403,13446921.15536933,5.7472,10698591.593062488,11155278.689271389,456051797.06177783,3782864.2501411815,9.30736971361894,1.54382021400564,58475606.961465865,5137351.871322488
476667.39295432175,1248075846.263578,43607324.078001365,75287362.08028328,154852082.89285767,73406048.4265335,8345404.587312687,1150735.0070413444,2005767.9933362836,3596567.463286859,1241389.2617234206,1419794.2076215069,1406429.6443139827,65707455.030414835,244167.3660397143,8.988765017491342,2.0864030605876436,10585561.721811827,583999.0844409096
446115.63550740294,1728003110.5033667,41494249.881700315,52826471.956774294,49617289.661603585,61983766.45417087,4772299.550775129,2008957.382571568,1844996.2672374956,2232460.25871566,2998098.946313944,2001307.4303763045,1861446.2239400896,49411219.96124321,529826.1895820834,9.641185514791937,1.58000201246309,6822268.003397226,608199.4845022229
621709.5016252988,1406153543.1614547,101067228.17178988,37344955.314974405,167458184.46718824,60693686.184255056,10911242.992693223,2052271.1166065885,2448625.2269935356,6064396.468263913,3969033.5099108424,2419036.700626664,2963521.036896508,114807858.7638882,895960.5028144699,8.617898029345195,2.3207771891434668,14689925.420388248,1417480.4096136035
648663.0674836417,1660590329.1999502,65306173.97755169,65794774.62178688,268680052.3145604,103891055.02273987,11790457.438749185,889733.180675107,1546393.8421074087,2421240.360823698,1547635.4028941556,1292847.848891956,2873272.389462297,101816696.43403825,175269.98464299133,1.7643985773092155,1.687397784418092,13573777.350942366,1469915.7275885013
344291.38595268567,1290572416.3649352,34848618.63553773,21900769.973815642,132753428.74784122,27108218.05820243,3795202.518230973,19513541.812671106,270679.20904733986,1989404.7988762716,5.7472,1124268.3832056562,305163.4652401074,50789020.888798624,416794.76115552755,4.481168231180742,1.062247660858624,5902774.548744898,423360.97657236794
350417.014813528,853561331.3705237,37326086.83476508,41028603.23745977,179340197.97230366,64197771.79880121,9260876.985092102,803952.3763904162,1320398.2588116075,1822832.051697907,297919.932109382,462447.96343511855,2182083.412712126,62382628.88549033,192002.6743085062,8.184706561722567,2.033382131082198,9040893.870396765,480530.08341855055
1710457.1496078167,4269956013.4351215,141521833.49758387,96333111.46432704,244452586.66155827,18194917.173526645,19551277.15731054,3955928.001535916,2775845.479126472,3498040.019066874,5.7472,4981661.783501197,3241456.7859369665,535067214.3444923,2646844.61372404,8.831831423035034,1.8583143195744567,18865327.244253814,1183806.8557307292
29892.894782229327,324977602.6412053,97.9587,104.4126,233.0433,109.7802,618425.5055075921,2.3004,3.0033,6.39,46827.17551237065,3.2512,4.9024,95.808,1.28,7.972917053234301,1.9352711561744862,780.868784185499,1.408
582434.5503805976,210508345.07601047,86912032.86795528,65997796.748678915,133819133.4782639,100605882.71937764,9973739.686626023,1433950.0900284008,2883915.754772925,3223391.179907834,1310838.2465228033,1974979.8433384928,1782397.8152216617,95331213.66123956,785599.2820746745,8.98997679171072,1.7336301957413065,13497763.616433954,1103438.8879113607
592064.6270668744,2730863630.0775037,110814784.07000665,188676299.62403965,214344295.974966,84489303.1294757,9200337.590943951,1781166.7480045797,28086040.028973147,5630403.367164045,4013103.51336002,2962433.3923505344,2675126.5360837746,60188928.47841424,15179539.575140158,6.7366654138180415,1.8489762850956328,12070603.385325622,19394132.258832354
436056.5879374967,131494671.71416974,21137769.3174166,671356.6317279041,66901757.28047344,21080876.331839636,5965705.995512614,575993.0350365988,1473782.8492182624,159646.94330149703,1077376.5410713372,3.2512,4.9024,33964704.70382226,229993.4026155793,6.268425315678705,1.362015490716425,3372940.33489314,323116.3301348981
3173946.238681581,8822318257.490932,455924123.87611073,197430108.35634637,999999492.1837481,234419274.4674433,40528356.74293256,5598254.451751098,8635742.885702483,4332872.2739724815,187504.59430655092,3445915.6474688966,10924773.90630219,420409296.66023695,3060415.5008372096,5.86075955609362,1.9536905020997937,51250250.15852247,2815453.7037915066
383773.34609538637,2960.8065,97.9587,5313436.605168685,233.0433,109.7802,5627260.16554524,310600.275830779,751309.5408889877,1803063.1260691038,5.7472,3.2512,4.9024,32311145.902995147,1.28,4.7781562166599745,1.4073368163345465,4404898.766108272,877912.9245934708
725563.8992018461,2516733875.7960377,123146509.13375899,137017368.44994894,186479378.5793685,139656059.06595373,14492795.421141014,3048206.0934921307,4966663.796972843,4656489.163676493,3663892.057772231,3599102.0080010747,5131017.151082681,160826102.80797893,989521.2841304454,9.051263463071473,1.9205977580191496,15949846.648644507,1970249.8757011842
408824.77625989396,8787657117.099234,340362911.6169654,59497556.82650657,122057631.15880847,79408285.2382607,17409063.682473935,617523.0519658946,22556391.276174597,3129459.8424959844,2025738.2625466874,2003487.3531707316,3057888.054395536,61671866.89842319,533286.0555324359,7.423857872651231,0.5615478700135541,7543936.829256053,11902667.128243366
294635.0361445117,43177918454.75623,95701290.4440352,95223232.71214671,247586190.69630098,109862784.77220607,8209894.937525334,12579162.388599794,2405631.639908027,6022377.604695849,65128724.52016835,2901065.5886154943,3988873.034913112,78682351.8667065,1039449.4124369281,13.256579116887579,2.2794907316272073,10682117.40597363,972947.7725789512
473937.21137376374,2960.8065,39562331.83745618,43964303.11500688,88720445.36305146,55637320.71430717,9099089.678670749,1229083.770273541,1650543.9568229169,3068622.600702024,5.7472,13113075.209622197,2739941.149290185,91790391.76448335,217895.18184459058,8.42723836595533,1.5895847867179445,9775677.110110143,649513.2239319491
796982.6458898121,2960.8065,21786978.885739304,48801567.08535904,82678708.25315407,73704406.8383823,7427614.211794913,374062.01891015493,919959.3390432065,6.39,5.7472,3.2512,4.9024,74365608.46534708,1.28,0.465486479,0.547422218875691,5035364.29095735,658281.078885142
538079.9348942796,2222932917.9932733,73136411.22533,30072737.54579089,149125928.80414742,77323514.84469147,10086050.677407898,1451282.9646974048,777583.4943799949,4459828.25256988,1846637.8536389777,2326255.000540144,1412415.9308177875,60130908.5394819,637978.4664943544,4.274385712684193,1.931639468988334,10393550.198754271,1496252.9667159175
3966060.7662476413,1228524194.0057788,19051650.82385665,43776456.00977888,158107559.7755841,9134558.26701641,2966287.936911366,631341.5224647259,3.0033,6.39,41588475.4717657,3.2512,32619.36221198039,20809220.33466647,825722.6666229501,5.594630313968614,1.1429350163705867,4987627.584575911,252445.5447126712
4064483.738606004,14911444148.11755,89787590.30297747,70160302.48521101,202147038.448947,78537039.06217091,10300758.255569521,1808879.5222451543,2541218.8976333765,28425594.99315916,3821852.9790571043,2735765.716708486,3683122.3990431647,82704898.75468071,6455331.587326717,10.262256182399154,2.310388352953738,15680198.976734664,910153.281986145
231946.25203581998,1574003193.097908,97.9587,37793170.58930877,233.0433,16351057.984873272,2363508.9707343196,200209.89864357607,513130.315072109,2068790.8842169233,462912.5496294834,561213.086575313,444592.129162936,19236472.31771096,1.28,6.443769973441475,1.068584114988236,2264809.328447476,516588.760481057
2666992.6444786172,3063429161.416274,94728124.05355084,116273725.88711363,2378319021.8137074,685546927.8964905,15138552.579854257,15354510.252298616,42780343.024441004,9514244.322528418,6710373.2636944875,25098356.951413423,3430773.2103146287,124325564.37550756,1187865.138506216,11.314569358302599,2.303842211159544,17108305.83095503,24778606.887046304
3083372.7154316846,35890784390.23319,415153836.45883644,42063963.126012735,921742739.0475289,437595794.2538149,3736852.0989593505,5355523.638691477,7028608.449320776,18109301.166928902,202688.65215406194,11557425.908678487,11720855.37618327,915548228.5096192,2718878.6670312267,11.779888712280101,2.531635259973627,4022592.1291792495,10956762.810366943
766750.9102549959,1640467213.42661,41527421.66765492,81560488.22403498,168654421.56238672,56152469.51186553,8179092.642921702,736746.735107848,1214387.5078806172,1468920.5584286223,5.7472,2379357.427512222,2053946.8254695954,64554635.070820816,95329.56640038453,0.465486479,0.45060265847201775,8882613.991210667,908727.4252169307
614454.3561595452,2985013113.198947,67870350.00963207,57995488.67636252,197318334.22666708,106169964.71556777,10528486.393259026,1087898.8367615251,883692.7587379555,3082997.04759032,665667.2263604715,833403.6423294174,2410975.079927411,77845581.07621412,508111.6417274182,4.156593593272564,1.7423657622552502,12707728.560918767,767982.0435576695
508879.5865485101,2269713107.722266,72751430.22452249,55777559.46348944,227520796.26299378,46514452.88726409,13756952.751167387,1185436.6396621005,1691370.396767043,2889679.1738087386,1702496.8400280988,871764.5380032705,3536209.9695008122,60067356.417343974,627941.8666036221,4.633910470182915,1.7677654401932617,13541377.561178952,1569795.7953429143
432660.9553521678,721967753.0222371,12491427.255452558,47469226.726981185,233.0433,61292153.371521816,7641121.319715994,1539098.1864596158,2075370.898376283,3895500.9791665976,1668213.2161092702,1463590.867489371,1933287.9539148018,65634027.97899009,714919.6350030168,1.3140571052694545,1.8005577004328588,8683405.420380834,1046893.7628155956
55730.841914009536,2525314378.5587344,1894148.9809995592,41863382.764090836,53720943.09700188,5400284.940649703,6514661.475927316,9084337.00427834,924941.6426401725,6.39,5.7472,420265.0209859372,4.9024,10194035.512997985,1.28,12.958341947739612,2.4194983935418706,2125452.617629963,370013.5689858496
79858.27935756708,2960.8065,97.9587,104.4126,233.0433,109.7802,10.4796,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,95.808,1.28,4.852295120493782,1.1420158234394289,13.62,1.408
904896.1092904177,1034558296.0232174,47429071.64973323,41374264.38304821,132554011.74112839,35105818.87356686,8622389.121477216,1162958.9425517246,1279062.2768832883,6.39,5.7472,729934.2640946012,2037219.7320698511,66753162.39346364,1.28,0.465486479,0.35061858972070237,7214925.986023644,1200000.9021699904
5400981.405855367,13050512477.468044,600662410.6292504,1557635865.419114,1248947021.029065,499233171.02580994,65321946.564681366,4660373.976574009,14592083.596127383,71539103.1179567,19460131.79406466,1926484.0640256738,23869810.75805744,578028834.2495987,1042946.3914805746,7.9527459679704595,2.439866047364382,72963554.73512845,1216066.2037990429
3700459.994695238,12892481278.979612,97.9587,150509437.97445536,49309162.489708394,149103480.2813118,42377196.317830384,20395473.031470217,9283236.254654039,60580962.36105893,5.7472,531511.5381955856,4.9024,52003523.72744021,3529372.691543416,7.943161962728571,0.6963271186687164,47572871.17430564,775021.9463749708
341496.83917960635,2960.8065,12620434.555377193,8520454.582543135,233.0433,14949775.437493317,1568712.1868935581,507645.0335500841,1290826.81111536,6.39,5.7472,293892.892084735,4.9024,32329162.446634106,1.28,8.033833934340311,1.935483243011432,2414914.4867676813,1.408
706508.6520297714,3322130987.2104325,52256178.201598555,82125585.44008915,200126812.45333844,81193559.55139972,10190072.37753126,2141258.393124767,897077.390381508,6674569.674364528,2665427.6477108016,2805603.972123352,2989235.3039646456,63100191.70987281,632416.5730697273,3.3372521703845948,1.7752636935399666,14307931.395518713,1594791.4850011922
720724.1432246969,956826834.7897251,16313440.781736538,24753096.78506828,46281682.171009585,348892.83344358206,2379770.9615693837,720122.6688278136,3.0033,6.39,5.7472,3.2512,4.9024,52852511.036364615,1.28,0.465486479,0.9233996389059262,7709338.1801368045,500055.39000422123
386514.440084129,1243337010.6379647,68907.72537708282,31581869.419188917,90931109.71098928,10551073.85462208,3656619.6904930724,407783.78809156176,3.0033,6.39,185323.4271131293,3.2512,1212129.7930712625,24313462.90164829,220721.87425521412,5.282906440241838,1.6125930896024967,4702473.002679477,929760.5848927262
736550.347046579,2960.8065,97.9587,8020664.593330219,15151519.795435876,109.7802,9373656.395288063,2.3004,611772.7212468106,6.39,5.7472,3.2512,4.9024,61766356.800396316,1.28,0.465486479,0.3694892799469196,2995037.3035156224,1142030.3199480246
506944.83716681716,2960.8065,7063381.886473253,47313116.12371338,61076813.54813631,12586676.237484127,907336.5644033616,231996.58231450059,161777.02602769458,6.39,5.7472,3.2512,4.9024,55514280.963418506,1.28,2.3299063877335087,1.130334613076716,3867625.768844243,349109.7372643957
114900.51336192791,2960.8065,97.9587,104.4126,233.0433,109.7802,10.4796,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,3867861.6449055076,1.28,6.070087189703767,1.393732189487903,13.62,1.408
296936.3394939627,2960.8065,97.9587,104.4126,233.0433,109.7802,10.4796,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,95.808,1.28,0.465486479,0.093242988,13.62,1.408
685208.9489780528,3221836874.840517,103095989.93953341,112691214.71001422,178012888.55641627,116710805.86334378,13903638.122563818,2727777.1222618474,3899662.5715544233,6305190.454864495,4698332.321726611,2042274.106544284,3379824.3752696817,115811403.18203366,1102739.7707612093,7.845297795231109,1.7546975681836734,16734586.05587195,1889173.9847781654
156158.3315315817,40124378.6793313,5280954.478203863,13562375.824772611,14130069.880405426,20147932.54947813,2723196.1080141375,377299.00896718237,107859.41919349553,6.39,5.7472,3.2512,4.9024,30780226.819026843,1.28,1.4029164596577592,1.9777272701973296,3160996.793657181,423558.156960097
658299.362183639,2074061602.4657393,84473460.52197465,85518336.0444246,92298096.89920308,94211749.0556483,7686042.120761016,1343583.4646635684,1592358.2502057902,1090875.8541923482,1431608.691461538,2137093.084749628,2289594.5725091603,94984366.22878449,439067.419166507,4.040536344092489,1.34051710695893,6498360.002852628,1082602.9868143187
344884.5319585085,3137704949.1557884,104984726.63558882,127650763.17860854,181695255.59056938,162872924.7999308,13018724.789180128,2546740.964390629,4154007.339267834,6534909.546960425,6099945.176376671,3453272.5074035786,5337586.989979619,126196508.77244039,1130038.9111318244,15.734543819758164,1.227062673018465,18047376.911546968,1374029.0665833133
313039.57693127077,1495139035.6379595,51119551.3078475,66008548.245729506,45228481.98551318,77058275.8314444,7838759.6530440105,1393357.921302325,2517860.8192728176,2401254.892705399,2134728.100234569,1220640.775068363,48137782.46533087,68340849.31505744,187461.40279658663,9.551909463963678,1.6601239330089135,9840707.177663535,763117.067523241
1759659.8788837264,1030577511.0692425,38224781.11512015,1197535436.031565,843144325.2329605,101592604.56823617,49150571.75871401,9258806.52508364,11773078.190163385,24650067.166692544,46672956.98457554,18418898.134244494,21811285.531220313,111321427.01285186,5092677.58408071,13.946256824486952,2.2322410112425,68717702.16734923,15177526.598813057
291954.52661064337,1242931870.7747731,88699708.04309162,73424959.00118408,1215718612.051365,1297446348.8226817,7699401.062231736,1967162.1302698697,2711268.1942836037,4888046.466710258,4515262.926232139,2779860.926335485,3800825.0621796106,101327686.43601939,1156990.2515074853,11.668956276950235,2.1148918528817697,10811876.20840199,935338.7151969434
337933.1709503205,308592092.10646653,43418469.75054507,65016816.70552694,104744070.62906599,67326329.91538182,6192343.137570641,1336578.0202011515,1039529.5106777912,4329115.564625687,2653197.0936062494,1256217.9881338573,1458805.5977679756,59779934.729726665,314908.6655493913,9.892317412706204,2.079413011926867,10146288.43879703,848372.5293366667
831650.6254723375,83776591.24037743,97.9587,33554361.952387832,233.0433,37098003.56938216,3267382.556315705,57970.950478177285,15476.803749245591,6.39,5.7472,3.2512,4.9024,78976548.38009171,1.28,0.465486479,0.37365352341849123,6038591.477172045,1138046.469879558
528119.1916505577,2867996312.204688,106316365.91356197,79946793.40311083,136388949.75340554,86174795.88100815,11773348.36145298,2082300.4846377345,3181716.8039368917,4780066.762791748,5489216.226109075,2422478.5087153474,4279653.144827778,109709063.4091286,605536.6471630097,6.7302672938477635,1.5351185358013326,14185791.667142943,1463302.3654971402
994454.1609042259,1311750912.7126288,54841281.83471951,54378236.14457976,110574288.81756568,35788731.61965156,11507980.874477476,1502945.0693739597,1494374.5274863602,248991.4597213529,5.7472,865122.3776047609,1840480.0643363942,79557945.48294091,163379.76779304724,0.465486479,0.8758648368651094,10017708.780541776,1805979.0823426042
1821989.9902399639,18030896908.65359,1244415909.7052445,515934780.83279,1086378001.3650064,488741284.9599178,60853726.11821691,14186152.12831885,16262280.205192588,30997439.55425447,3816765.4731046,16595905.403542563,25575382.12267079,586958733.3099926,862664.8532929501,11.222301150376671,2.4423524446382685,11658783.297329472,8297716.65538652
1260504.8035421814,9382536021.15817,248770755.3711707,94238547.97440237,558741702.636726,7726211.173745513,27832058.39038535,6992713.280433925,5219199.4192057885,6216222.761940271,5.7472,7296040.960328015,7863805.349909209,439269086.0137051,2783838.0393759813,10.942814274694461,1.8344466573441873,45329125.79384794,3279684.5518772313
361581.81876373204,2960.8065,14220330.101224639,104.4126,34612215.37288129,109.7802,287692.43010044843,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,11276248.309379555,1.28,4.569572954364228,1.7131359255973044,13.62,128668.04105278244
609708.9616290194,1281664820.162908,85903072.62140934,29594332.00588902,147115370.24822828,73234175.45888545,8246593.988507923,1207062.4494712828,2105782.804961427,6.39,222343.32934464887,635624.4775292499,1930808.4498715475,45113866.39499386,403669.0945278844,7.234159364498383,2.3566624498967705,9208072.209611347,761923.3859691164
711305.7466677532,2960.8065,6554799.4142339155,36512008.07846869,44229303.27469364,10875460.118553445,7559818.931122044,568992.1611505446,1727348.1822555328,2907038.531954281,5.7472,1942338.376258205,1186586.9810699462,68930952.45327988,65766.66160625592,2.226954385411311,1.1205132411302974,7372036.527127761,1591241.3692329102
604081.1650653416,1086795542.1318662,58591562.582760975,94817556.97803622,162151087.57425264,67173925.00074367,9231965.342205575,1375546.18649614,1968993.6315388565,1086891.346213744,5.7472,1099646.1528352657,3057084.078960469,108048862.20495698,189205.8050603168,3.7883471754175027,1.3496986196359653,9060062.73494616,1223430.2692276828
479639.4799759396,899935084.1164525,57235298.33103073,100815861.50800078,152567495.63259584,89463336.48268604,10649399.902700774,1768353.1513660639,1113412.5053779285,7610520.725588951,3876284.4202159788,2741413.0054731406,2636024.132968694,106448246.361937,534667.9989586591,7.830493010327962,2.1865230424533593,11002753.710091311,1661508.8974786815
176870.6072970496,2775217273.91143,86498784.22268994,54423556.33324984,226497333.19675627,543908806.3685623,6826665.857657172,22822432.218242623,971344.6541602104,982663.2793687442,390469.9713873309,21729470.754935965,2889273.733044969,43378430.336849645,546066.1968131068,10.352555968353695,2.623085315181786,158664817.18142214,571689.8016110335
1731280.9087231979,10434880949.22968,285220604.28128195,162188778.6554979,953327594.6059613,224775223.86397392,24518364.64582721,5221091.9392200215,2288275.4750313014,15874326.514870707,10225453.03915865,9595669.266120244,6802004.963928983,289954526.8802576,3394870.1297113383,10.972995147987431,2.594864592912228,39576483.95430334,4143961.1351515837
162008.46326465983,2960.8065,17619084.21112483,31511520.817442305,233.0433,45572079.90177461,1072653.699507215,713642.783869762,1072556.2667899784,3221034.4468994318,550833.7535575246,1212293.7394695883,20962.595643610694,29016388.51575236,174372.95193731994,10.832375741409287,1.8634047277526418,2987992.8864691462,464394.166606582
736547.958670448,1219713717.3705235,63101058.955185555,75130624.2848787,214401043.8315633,76899275.89369893,10964048.422788072,2106958.5453938334,2824972.703021597,2911984.6273753145,2279259.76757656,626535.9825098573,3619594.122333135,111033285.27830738,1008833.8116139254,4.381437446316436,1.654753145755667,15459630.046328673,1740687.0053608331
614782.6343408593,1264123374.859777,52409857.6217691,48561068.053898886,105174792.95761183,97541352.41443944,9743963.022288507,1412572.1985010542,1870652.6771919434,4630868.686885174,3212868.423945047,2434572.301662892,2446357.016991253,99819669.33723855,491656.1431924085,8.102658038966311,2.1921842495212247,10815390.89733785,1688537.623274239
1816200.8373380927,10270662035.620869,381614079.48446447,235403808.2820083,544688546.6909461,109.7802,24581133.43707265,16274789.373784766,6083952.347753825,22469389.71860004,10200098.69819969,11230410.864684945,6896769.431896966,312140751.0203804,3004015.8260482782,11.848995624109017,1.8589491647768153,26135984.803532608,3746356.9280404653
