Land(Ha),Water(m3),Dolomite,Urea,Bunch_Ash,Rock_Phospate,Borate,Paraquat,Glyphosate,FFB (Ton),Waterfor_boiler(m3),Transport,Genset,Electricity (kWh),CPO(Ton),Productivity(area-FFB),Productivity(area-CPO),Gas Emission (CO2-eq/ton),Biodiesel (Liter)
444563.2630853357,805943074.3190112,19051897.43625952,104.4126,56621502.85988513,30769046.56273384,5528209.246371558,901906.2436833632,408861.1540332648,6.39,5.7472,3.2512,420418.5377234709,95.808,1.28,0.465486479,1.272446589071529,3669655.47972897,22975.183042065477
548360.1440349701,1282105256.30206,20403812.122178376,73680454.59285794,71919749.4829643,47428456.977135785,9276261.885792898,1198237.7736731428,1925942.800665554,2568486.57252842,2237216.9718742077,2204440.269220343,2430801.190385316,102783065.6215041,480857.1255272883,5.051620751132795,1.1902142365560286,8561043.483973589,1004603.4522428014
694773.5718046711,2443524868.670317,63805026.14801992,101594574.50303248,104790585.92567074,56990292.1433619,9096000.593600396,2346110.717263808,1279264.5666817846,1159058.5074253324,2823233.598334368,1578478.239334547,3244660.278013283,90515785.73972411,643726.0280605338,2.6752719212920155,1.6652183356058683,7534020.436770076,1433944.7982311435
517624.70810990897,539192674.5255349,9123354.629791722,32674548.29081933,73505514.44064246,36542466.35175898,6983301.45580684,341291.04316688376,3.0033,6.39,5.7472,3.2512,1407782.1670641047,40614701.05550348,1.28,0.5507583394127771,1.0402302161602552,2313080.685940388,872595.9349349338
308602.1645323078,1600050858.2144332,56292730.011767104,57150934.35866893,152475993.59633857,66095245.83923239,5604325.461267578,1405709.8613395342,2815363.011018284,4272033.828847659,1549741.8690913278,1446152.4480682665,2151161.72735834,71149313.28526828,293585.48351700744,9.11453173111714,1.787283247185262,6332853.039789616,968521.578509726
325808.44182943285,1193604484.733302,55639037.90035695,39123124.589520544,160008541.0733367,53151855.92738347,7178314.920377828,1514169.09904181,1958114.4765393564,4170463.41494548,1921228.460003944,1622627.0121826786,2377086.750022945,83310108.24687815,13883732.641803872,10.099137658791497,2.2494553128688595,7853455.043233132,690156.5013912038
557350.1565075924,1645775064.482371,45076178.98048484,78456499.84309721,50988073.07780789,73460148.47948027,6346179.729265582,1397704.880087337,2000964.4445392715,1308129.9530928629,2231797.3251405125,3.2512,1155195.0950177358,68887757.47067285,1.28,5.5899748781227645,1.5822454785403306,4367963.904748876,533317.8517798332
712648.6895366395,8290942767.264355,158351312.5510097,39367879.55674756,559090506.1152123,184491117.4977188,14178917.01226335,4248732.265960051,889499.0977730267,12388218.507530302,5.7472,3605682.623768,4844925.792478189,521699284.8347016,1.28,10.793235763491143,2.371472840794071,36619486.80052128,1536909.2773678768
7035.490774296224,1235096974.437788,57143404.98885363,32842990.12931893,1671734064.8820417,1009032776.4735591,38615502.29378677,493279.5700987272,523523.815184362,2642718.8519901605,1151290.9505095745,996769.4606697878,4.9024,645576812.3952894,241555.059201419,9.861579009490702,1.836612930050628,13.62,290667.12451607746
201325.14932330503,1740334007.0104475,44039246.35947812,12798782.444600873,64232123.21662414,36940384.14284177,4004790.331686696,512117.6122133881,727422.7404469985,2909350.473945191,1575506.0075015924,209284.829206781,445195.9123551985,14914488.180711707,494968.50453957793,8.63089428539115,2.317444198916588,6414000.033294331,405949.9552862097
691193.2724476283,999351831.9125078,58015739.546441205,56838409.05897608,71588948.47661678,56737936.320796646,6194382.870038597,972415.7587366892,2152805.203901769,1136211.6187775922,1451409.1900158075,1840744.031741124,2572706.9383786847,101975943.85690504,472216.43287400366,3.667599129370412,1.234789899403531,6771967.540168993,1291595.77947688
319806.8837038647,2960.8065,97.9587,104.4126,14991376.492842885,5732171.214425385,3042516.40692926,2.3004,3.0033,6.39,364549.2310456405,3.2512,4.9024,2137209.3468061388,1.28,1.7998948486606068,2.012676613811577,1577343.303527601,553606.0595025879
781939.6235443992,15931594.98009777,3699748.284064069,104.4126,835391.8646613955,36838342.82393386,6411736.461787231,2.3004,221736.04845626256,6.39,5.7472,3.2512,4.9024,39863007.53383619,1.28,0.465486479,0.093242988,13.62,321411.9048094562
455029.6523222713,1538314785.0121353,14662283.7048534,37076237.469347455,134312154.20887798,16155331.571898444,4477981.36440756,684305.3613557877,475081.3014599183,491419.3721712986,5.7472,738446.9243951242,1745387.4785182476,15133117.601722809,595406.218043009,4.767730826304062,1.4742586104942363,5119636.053221023,806740.986832252
9135.806080131326,29099490644.26434,296719125.0620912,99525020.98570102,368304827.1795285,259966389.92238176,20949558.28655883,7203688.294063279,2424795.076177949,16084194.142365957,2788191.273809836,10280435.659175176,6614305.483307831,177211675.05768162,3223628.4551316896,8.31916349604742,2.096579030209408,27250196.21807582,3390170.732295928
475236.9409569064,1694034208.3665304,41016793.76313296,27582400.1364336,22559064.96212578,27979579.3897902,6188260.051501766,1063901.4372048853,1038577.510720999,6.39,23682.147665377703,3.2512,4.9024,74527969.58867805,1.28,2.282580421334112,1.3885632925890568,4152868.5580353,724567.3634299268
421727.0414875919,2960.8065,97.9587,104.4126,24217326.370701198,109.7802,3052073.094125054,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,18891308.541781805,1.28,1.0094371886335942,0.9436198635866916,2648919.3145110216,15090.539148818352
173053.4983876747,11590567370.595184,40517790.49030705,28338767.43853012,562428718.2210313,13830280.635080814,584819.8396907495,837724.1096364091,1437706.4761768226,22790096.832605503,5.7472,12034545.466863856,449312.7699370687,780536850.9632196,4739092.833009487,7.861367352633061,1.2289542725048288,4520837.285100729,9416065.924831023
974281.0301661536,760896256.9330819,8202271.811685942,6661543.420630783,20170995.977959394,12346838.494933603,11730664.515296254,2.3004,232555.4764476505,6.39,5.7472,3.2512,4.9024,57984438.00851828,1.28,0.465486479,0.093242988,7028885.311057458,681076.4036139457
585985.7568456309,1460788159.1026917,53604306.66180277,85917750.80967496,227348085.14500803,73429248.87244824,8557271.709979765,1463920.4096195814,1482948.7489813415,4871279.574257139,2473190.691459392,2790275.5022699665,3019352.8323854115,99656321.54861905,706156.2535241889,8.859169851884076,2.2600691914262976,13028283.839370215,1278837.9929311012
271605.39211169456,758814288.1916795,97.9587,104.4126,68411942.7899772,13151306.67513533,4729793.398785978,8097.72964584385,3.0033,6.39,5.7472,3.2512,882696.4874766408,15311500.06476894,1.28,3.5639303028621008,1.8123928651845091,669096.1099602673,19504.683112395927
102706.5503493594,7000173583.350883,202375825.4336528,104.4126,345486066.04386544,109.7802,10.4796,69654.2253889814,3.0033,6.39,5.7472,4755497.04967672,4.9024,139991056.13818443,1336649.3845936954,9.369271703986566,1.5551705784994068,11902012.975635096,1.408
620400.6920949684,2692172992.374215,84684820.64896144,60737594.60342209,135004781.75760445,101142766.10110009,13945427.03157381,1597949.900017898,2156499.6983225816,6369937.132368306,3413708.486029817,611744.6695137897,2520289.3613940026,94037101.34057827,422997.8525724878,3.803390302865406,1.658724135893347,9574222.632857246,1595060.774889192
403944.8090880567,682622416.9000568,34466391.17100785,60385506.268561326,95273718.44280748,57355595.18787818,5672786.601078434,1613746.1596886625,1662470.604572508,2090929.0023273043,1784380.9260200015,497556.22749043,1976420.3375913023,53536903.22603185,409663.2974384736,8.290501906764614,1.9060381406131583,6691087.534261031,430691.8890066666
314939.69871958625,1487162077.2710242,39148395.33700832,29742353.21576234,75802635.00513352,63556831.19957107,6570837.146201909,890107.4569407341,1907528.7954279503,3499387.3576731705,3568974.4781532777,786142.0238271072,1370465.9458095804,38413320.14787097,243112.30848394183,8.76939974929847,2.158797846743271,7983320.513965573,1009748.9255453926
5939528.746517178,4046066814.8719664,111827065.12180103,137360555.61730903,346432058.7604845,115818394.10672691,144572337.83351094,2822700.7825923376,2636496.8738432038,6563700.550602054,6245445.818169361,2669021.690217757,5652778.756149537,115207448.1558292,1092385.9206616175,10.777237469312375,2.276159480800292,11214826.182679374,1513259.0279988672
267698.4720240149,132449059.63142896,19889702.63079237,104.4126,93096426.39002246,35045417.782725245,523435.9456050033,2.3004,3.0033,6.39,5.7472,3.2512,103917.56631502043,13599051.12051294,35260.91522347985,1.874382895533484,2.01993869624486,5303276.881447283,363954.7723910308
5106803.069837006,22776606885.60809,55061073.92989265,1127104998.9700952,115931301.43518956,31800839.824553616,5100925.126797426,20036935.61800036,1180039.5484635215,8004761.339546671,6266722.0437105615,17500140.691531047,2365772.4095936744,1424389738.9564817,627820.9627448983,8.495806461943431,0.6864521339375149,65306560.41824661,712139.9947774382
1959841.4539053224,24848361603.414677,476778045.7186272,422569467.7234885,797027980.9513333,547103297.4182066,43405369.6752802,8383828.702037701,14078656.594362494,23466520.120558497,11020199.856001817,11708695.094642172,30747589.31588886,450955110.5695352,2583779.561909245,10.416618611740112,2.146608131798084,48394503.03521469,4388148.703641225
408273.7717096409,1642734578.9632716,76133696.66329701,120266737.05586876,137572038.45478278,71127732.12321278,8881750.830106322,1463291.5721226227,1573361.0958861895,5586523.862649274,594062.6954107699,3295809.9578659334,2686376.142242933,412307277.33571947,856503.3452844156,9.780182036203527,0.2255330122263943,8169563.119424241,1678304.8855427697
1984283.4755625424,13504596288.88098,499512123.5853334,314655538.71973896,796876044.7862207,415337602.4602625,46501459.135506816,9860213.367113847,9236865.530238288,19889502.528374977,10807514.115545468,12933166.455395132,16804259.612978533,559002511.7672493,5425932.354802551,11.931452562984678,2.580476538822478,65130258.51666461,4586105.908424781
2527946.1248076563,3550146537.6092005,64279914.59627504,67470192.62244701,255713023.28555965,73655423.75385715,8965572.815949,1510530.749925056,1164744.8945454543,3116119.2164515667,4495678.287269488,17222378.62300355,2826296.544621344,559013574.017652,991991.4333679328,9.407634373806484,2.6751522447236606,13872767.635653311,1103684.0819320113
579905.8777413666,2271784882.1976304,30942179.04556942,86498027.55724932,96448018.30120067,84423668.89863658,9865761.122782804,1330937.4179734546,1228785.2934141827,1854970.8684673796,2161953.1474236,1626370.2588334344,1606791.7692037425,90153889.44472563,255581.92872270104,4.581318211475523,1.3559482237260134,6438188.095683187,1249573.108092682
318186.612425022,2960.8065,23536921.15435228,23494687.142746806,29010340.298009902,39660915.1703883,4568259.054367371,736797.153391203,904539.9492579466,2393986.130683633,1126516.9221367682,807708.7031349121,382863.2231647568,38969515.60826942,1.28,6.635569848402232,1.5978953998269785,6595787.156497567,1090303.469125398
3763776.3536422513,19557177926.7146,530159448.5460759,502560575.77646,1438734151.1825385,557008395.7129095,59585076.3413237,12266963.880867291,14181789.389939835,31884866.62487859,4617001.006832436,22946427.37273997,26441274.97339564,779345234.4078821,7044754.575486105,11.077066102683691,2.2572078185068016,97627668.1140622,7775255.54000291
418921.55399583495,1886991422.0901384,65979451.223956406,93439015.07624444,113261770.9048309,51790018.87975554,8713539.8924598,1701309.045181793,1643265.3045020185,2711144.386092645,2248864.2405240275,1491374.0902295643,1741659.026557051,92147695.8390137,809870.534261402,9.292797881605017,2.170162966147074,10607352.47215313,1235986.7747008975
340628.12398294645,2960.8065,97.9587,15093845.659923874,233.0433,6520420.08143054,4059872.6784586194,374903.0049608932,37515.34701435594,6.39,5.7472,3.2512,4.9024,24589525.81943101,1.28,4.767691901014089,1.8362416581273544,853741.3522846904,495664.8771057928
2507373.5611171573,14737691041.941618,465862823.6821717,452972141.1262305,1248889604.65755,556056109.3699654,48144848.135358274,10332794.627568636,9978335.098313617,32255485.805762123,23871923.21663279,16415633.337791728,22647699.821761597,475953304.4564456,7801731.680350846,16.075660807628807,3.191815549266343,73319532.69610418,7768616.002437748
434278.85369696654,2753318053.9164186,77600268.58772744,68324194.44450001,215469216.11017975,98423767.31906185,8943245.944704525,1767946.937843244,2574016.159712532,55714502.37304234,3671228.340508595,2842115.2715942254,3242129.833544389,93980424.54336886,601938.312016737,10.61659788782536,1.976351224888164,15545383.082815848,1320966.6218412395
5222518.503737281,19392562700.985176,580852187.612836,96240787.68863772,130675638.13143133,121294227.70312494,69210011.5332239,2691151.1918263715,2212866.4275247958,42361975.0031245,86528170.11972256,3763834.7115980256,4482971.084890319,117575738.06939584,1238961.5354940882,12.201430140039216,2.457390007168751,13669394.058314135,1632565.7078903872
5699616.594386511,17628334045.86214,932223997.4903408,64732668.70923115,1043654094.8596936,1150118206.7198217,95745912.89549433,9548125.59477007,11287376.199837588,3168590.6317249024,20254462.602039494,35669793.22110013,3642364.540039053,541281011.8896788,819903.0587411661,9.375963260758176,1.9856811863551995,13181854.091145491,6183197.1534069525
926161.7573928202,4600765987.798458,153453176.3695153,129335119.71414882,359761213.428615,164341712.85499188,17444774.56869955,3194476.0061227074,3665107.068379275,7126996.48717035,6421318.581834614,4220554.456012424,5818115.88995084,126189007.98803,1487520.9136304338,5.688799602006629,1.894168835137136,17846498.14742201,1897372.5048190984
878241.0904484479,1051017979.891495,27604526.78513314,37673847.52688399,120582319.18007196,24995556.325639352,11006297.732989158,1053153.372029564,795386.9239231271,2238686.367861929,665469.2043529795,2171897.4226625594,2433884.7196181044,77543653.8126922,1.28,0.465486479,0.7832943306760625,10578800.218679188,1963774.963850344
378425.7204644877,722592855.1848891,97.9587,8076684.737837791,233.0433,15542552.588389749,4683477.814919062,573191.6407790084,3.0033,3125710.171929514,754053.980595524,768725.1099389815,505490.25852823537,25032445.72005298,1.28,6.628451311142152,1.7988345423644838,3732315.102973977,729409.8204493311
811392.2955926273,2355153005.239848,43326669.49246121,24642834.66790473,184856000.76731637,64641264.07166922,13917122.18711105,1194451.0653509756,870147.4219704969,1392604.5503643914,2275120.029563208,960233.0045400006,1752334.9781842427,84125757.06966884,356272.1281521631,0.465486479,1.1106955879010425,8133758.730863754,1766198.5472706885
304966.7832507442,186485100.424866,29322815.626507208,10348265.776476964,27360683.672879577,44797709.3044308,4149629.701228728,197802.53916806265,1138038.1935851837,400709.0451476313,5.7472,258068.68636808684,861160.1823014142,28013123.130570456,153143.47276487213,1.8676735227651369,1.8115600524777804,5054386.3123285305,327768.73083768424
183106.27647023715,73799218.2603445,97.9587,1630956.0911598057,15279958.84244764,5351453.590427756,534663.0097064599,103718.04801323428,3.0033,6.39,229629.00724492967,3.2512,4.9024,17209151.22687547,1.28,0.465486479,1.8428299653758395,906895.54116733,521861.26813460747
216228.61638065072,1116324128.906643,3500412.929485813,708977065.4771843,60468416.24591412,109.7802,3800931.667884184,273055.46082568774,3.0033,6.39,5.7472,604088.3787951753,1119356.509102672,95.808,612759.1915763533,8.901240005861238,2.0700457433295765,1325006.228697857,659617.5198740202
712828.8305980419,2019990877.4176905,38714430.04101761,77338336.09652184,154802294.78757626,54969272.51085466,7191956.245556625,1128973.2722655493,732692.9493489696,2712839.505303935,2235643.150833289,2055489.096070804,2742850.9244820736,94204287.01478983,639756.7041468207,1.310287760579346,0.9672338375344453,10325386.300916685,1266788.0957928025
424636.3100990749,515429730.7749477,16838072.402311638,40843505.85595012,44346825.290302426,45067912.87441099,5821164.334830665,1243123.2182034738,363043.7377525524,2636644.3068150533,2745865.4354302213,333619.22861370025,823889.4565339223,53393967.40810292,273951.35398078547,5.535647150333205,1.3357803010027756,3456141.781056918,885075.8827073791
770230.6507411445,1511560646.297593,91705482.87125055,39640575.17539877,210719473.43010217,73547149.1355826,11871470.201369133,1377213.6235970096,976115.550463182,3580861.745346972,2367754.6111881947,1730131.0851868312,2080065.8329742288,75366502.07033868,628514.5408254897,2.063120834169384,1.3231094320400607,12802120.673914796,1167518.812881468
318691.4888875642,2960.8065,3316797.906706169,104.4126,19002528.506206125,8277801.362112492,5122283.603626478,82438.239351311,3.0033,2443860.613231522,757700.3657850539,1429961.5100489934,244184.9927806873,18856594.94936549,301541.1912043005,4.635533954200083,0.0999027955549447,3037278.796829719,480873.28988827416
539513.5370774539,1759140783.6142943,58068300.62812927,14507152.031319812,176718600.57218564,54922121.076132536,8106335.998795801,1165276.480265675,879234.2293132776,1783100.526604102,2200110.541401592,451106.3626135497,2104750.038656449,58826117.29624895,287496.94589982054,3.827471882644964,0.2715709444953946,7019724.256899003,929174.4475981136
364303.3579229022,2144229507.4836884,26143976.917981595,38168295.26936013,102254021.15660948,16148102.516167,3665618.7232124633,158517.49850437534,300805.7862052722,2350854.273416827,1658900.7914732858,386111.8272795647,1094784.5901544043,48388519.22074321,317406.6713265779,6.5396058339060525,1.3895548705269496,4577248.046745786,432146.5895759892
532571.3306532076,2031018241.5303545,62105742.17716306,36084102.61915246,219361379.38348332,57905461.33591894,7237833.284356406,1383542.9066444763,979458.3356419957,1173081.881056806,2251050.4261826687,1397072.007138713,2252533.6583760134,65891395.09704247,788012.4940298558,6.061133774159437,1.794194902889057,9056761.88955694,1178328.6785639618
306653.33711458417,2146071353.759729,51274310.26172275,54603040.876653984,130819854.532046,42001148.55281215,4800209.174440142,741253.1530694398,853407.1072276696,2386802.5346810427,1827347.446158448,951313.0230252938,2841246.0470636683,56083131.04165183,428979.9872118377,7.01494650378702,2.0941978516384947,8356023.5394476,732971.2999798245
2849969.0556906494,8983377613.741638,227847176.83209503,263411681.5289453,813656811.0573139,77166959.6943878,34252156.10002357,5760608.275075584,6850541.619283296,7933057.531720016,5.7472,6838254.51673534,14023705.718820697,328900744.22876245,3734060.77488092,8.193504874957622,2.159262026616326,59835537.43738295,4503433.048342803
1679106.9041525489,10508043548.028788,401678268.1184473,69913442.2198888,639981445.664812,223997288.1236775,32101103.55692416,3595354.645067618,2595582.0242839083,3847166.908848986,5.7472,7387080.835558029,6690846.205129024,463155109.4035781,2706194.97434981,8.254968506675095,1.798758128724702,26793946.151730217,1714249.5806023972
297339.50150276284,278713465.659127,10469016.965967238,104.4126,40334845.009014,109.7802,4858565.801368274,93395.92648850963,3.0033,6.39,5.7472,3.2512,4.9024,17379252.55908768,101577.64529966062,6.9259968265439165,1.7416700622491037,13.62,610076.7293673503
341879.1878287392,707636734.2107623,42597434.19940734,17917598.022639394,122979159.7516406,32637486.51520012,6301389.935638137,406975.39223749656,1050803.1826725446,6.39,532075.5656845225,1315402.0173372205,1188550.304933202,26106566.560491186,281262.6412577705,7.878672937704298,2.390668019082471,5125836.924645353,308838.4405718401
1388720.854289251,10901337331.667942,263402034.2567274,3422899.75490427,1859006776.7513616,172585459.42590785,33953175.3796103,4645880.656883351,3983907.410506284,6.39,17220172.099075966,7410621.074389905,4.9024,288762136.9659358,3482484.603927495,6.293491098986777,2.4364962898210303,27331971.68359623,3733930.555113288
337839.949644458,1427797468.042458,34004116.22182891,14521104.237703294,129030329.9129083,36421479.921279,5984867.479242147,964519.3925476208,920680.1400694348,4712588.32607982,3329432.958043427,1896363.5589754868,1599965.5101707422,60610566.20384909,680248.0919870599,8.98600731040943,2.549216904878515,11963180.92577212,1137525.1095047072
699376.3843980671,1825067759.777304,98755853.42589515,95579472.69172189,197191781.7899294,102060456.5216774,14503558.462918412,3037437.702026898,2967834.8882373674,5934655.185511583,4773506.49724546,2918410.362674709,4008183.570184197,133231544.602293,994442.77726915,7.448217319116132,2.324550607437001,22586839.270639643,2119972.690322679
636983.9699714738,2274468888.118041,80807379.7762482,84881159.08612914,165586266.96151403,84668804.8101717,10454552.16962596,2217430.0857973155,2029054.1139020864,4495562.672211411,4405684.120240903,2229278.257060126,3553016.211133149,1249404973.15287,683405.4297557715,8.722456747867344,2.3220400534963783,11902034.851833517,1578681.5276093213
509486.8929481613,3509127149.5414934,59110032.51991733,141793270.02905673,214871298.6979556,109656447.79617116,10424113.44323819,11822226.452157862,2365784.923037086,4767913.236711368,3874993.411766348,3266604.641635243,4114762.072497072,106031103.90483887,933793.5360164188,9.170850337776148,1.8053177058841323,11019697.790654091,1623713.962655915
482644.1600959656,2227681048.122196,80869104.20114093,56723183.52299197,194076382.84412196,79086508.2624363,10282787.08997561,1427268.8726010057,1870808.638253151,1013817.009183088,3532437.6446513524,660127.4645339435,1889306.4018127904,85948374.37612401,451201.08653521934,4.140097055382144,1.8002213239699774,9818830.712475108,1094810.8645734524
2320497.8327802345,7068873817.067902,309727899.76057607,45333929.22602165,675273688.4649277,193964366.64367983,22924356.964963216,3068720.510002883,2408753.410207596,9944371.05964157,5.7472,6457121.276152827,5394445.756820507,304931912.8550109,4955930.057485569,6.001222363235951,1.5677463202779032,34502571.57963562,2861491.109927496
0.86,2960.8065,307539109.9919586,104.4126,437326976.91191685,386475474.82252455,36994328.94746536,839565.5125257924,1328193.717462706,6.39,9156395.186714249,10075432.678370005,7692617.074006036,377938300.38667417,1.28,13.653901547365082,2.062726468241199,39630870.61795795,3859786.4208059674
5605589.187321198,17038490459.414137,661939961.0162559,549665122.5828068,1040016393.950309,618758616.8632163,46909126.27780701,10934464.037548471,19729359.912971348,27437884.906575955,15556279.47798607,16165749.26886666,26956684.385241494,625687052.4840187,5687772.724841761,11.20588141507762,2.0359589021800577,64707987.46704182,6120638.110032856
2152452.2919680425,12864866976.40704,305227244.704456,265495004.66593185,1170468172.062617,175519247.32795393,28290845.735862955,5827554.844162582,4611428.895236919,14713799.036382947,5.7472,10210382.262872215,13444627.124749636,413258585.5924384,4060164.012666943,11.859339870206602,2.673431236852848,45640799.32077277,3686315.673548237
46344.207631770056,7010143045.968536,236971249.88002828,104.4126,317632041.7670189,88581416.07892144,16495842.915045284,833887.3874917291,2727274.599165423,2761231.414921742,5.7472,5931464.991069974,2242995.732706021,285272531.9745221,2879559.2681887434,6.794488033796532,0.994090053014423,26472657.79855846,736263.9998470349
753311.2295136524,2816325121.900564,32032031.78690956,80171661.91743626,214317607.3418207,50424334.28372482,7509565.947124951,1305698.2410798112,1244284.2203756194,3333436.874436762,1179940.5929860258,1967668.28310375,3060519.7747225314,92593205.07095008,483931.8493449776,3.953438312950855,1.507733302815172,11954003.48060298,1404877.754060215
932012.71727117,2960.8065,584827647.0880412,104.4126,74280313.06978136,212232084.01379424,26076707.60075476,5627571.271647042,4757778.077141656,20229183.346622232,7414321.854911927,9608058.578123752,7881752.454748269,601386873.7395087,2843957.1347061465,10.195082510067996,2.5777403727107098,47524367.00898628,5045971.800889901
747068.0966650555,2477471628.422856,69748463.63465701,81973505.35968499,290697875.5626823,85619103.2034627,5473215.617357243,1234704.4152640768,1035942.8510258916,1927111.8490138135,2624358.791194293,2147712.6653870125,2619037.7999919117,90671289.8644441,591125.2989480592,3.039516819337885,1.401716755072718,11046474.449875012,1402289.909165429
484556.5287461553,596009009.5532784,12286598.730488822,67084013.64071816,233.0433,60649794.32751079,6104672.921997016,932449.7305836312,786866.5873169194,6.39,543122.8106296933,526264.5091268229,4.9024,43383355.97806239,120887.511129078,6.7402830703830405,1.5098360574332852,4390242.160923491,769019.794833377
615444.317476389,2385907059.715886,41414915.63880464,108351047.70049104,179359422.12836614,47829848.39994561,8734948.80649799,1995776.3513376329,1721464.432619904,4639305.130230032,2977577.2845174912,2243924.5080142426,4018678.144856439,89092391.29885954,568004.4183860277,6.306198417068192,1.4204966366249714,8930363.033094995,1563652.899957418
684259.3635714923,2970340604.7444897,78456694.52978235,67277697.78832862,175199569.42007446,81511591.26399893,11917525.063662663,2578844.1249888297,2666473.3458923213,6112598.542538959,4721176.912172552,3057947.167784604,4096717.182955658,118229890.65280832,1206914.2096260004,8.875307079405516,2.256136887942981,19550774.606010616,1626385.6630804138
586309.5877058734,1836826900.46014,85182957.15172432,64162582.94801504,200053085.1042745,65107698.02927417,10515043.971740875,6953455.825204758,1950695.8187743723,3519926.404916109,1407227.8701122045,2521014.8747729305,3448704.996381299,84355346.81090131,909697.1730620984,10.664857761758794,1.8028362419084187,11171533.636927428,728260.6904033255
291731.33697909274,1713259096.032291,30885424.34414825,46896114.20802635,101369845.1464596,23981310.05216922,2267697.4136489807,322077.5892396732,817351.6377124945,6.39,5.7472,490990.1389026072,493976.7543445625,20041312.16019273,195871.91371099965,9.574705012047602,0.7524003534829714,3375778.514434317,271431.2984784828
542140.8743582336,2135468554.337076,50089514.163046494,41621572.00875755,193966677.6070572,59164692.12531362,7830487.98307715,1306018.4085345853,665593.667803531,2628832.217133919,2882158.7631224226,1115948.4702566834,1701188.8548637475,72249414.93223768,324383.33261150564,3.4613891120617684,1.587558925574086,10875207.56737104,1473548.9691036018
321163.456896293,1488631951.5870848,97.9587,58688986.00673179,35594046.472156405,42942632.80881141,4863230.079277815,188728.27015637653,1608461.0815235288,234466.23743614648,5.7472,596722.894238933,528189.6025900398,22786807.3467758,1.28,7.087803268454189,1.6753873476277787,2604368.885423488,447139.3188598058
621959.6840250194,2795500282.54564,23844756.295118503,81771516.6341154,186412262.99405476,45099785.206708215,8535051.791483894,677120.5288683028,596870.5825476283,493255.8038884802,5.7472,1191834.5951102,1406040.5127014946,40672962.19242127,591466.338183733,3.714400502631099,1.2884728205434135,6275126.941781823,1129049.2980276118
440821.8924655973,1893078166.225234,44767882.0459054,78212899.96340454,142926451.23141924,87661394.7659863,9137337.37829464,1476864.1115467325,2321602.1884543533,2475306.430948667,1084590.7267855322,1629123.929989054,2911640.512356486,78638144.0594706,386824.5048185756,7.180267001105903,1.6739943881534487,12459672.581509104,1207683.1876921155
781272.237131384,2988118527.788834,142220469.8080764,139520570.5460935,293015518.7657644,134673082.872248,14634681.239446476,3104341.9691562583,3182989.32462974,7522955.232680758,4794326.043150605,4124876.500278075,7070853.485163873,137897495.98403868,1402083.1766920297,7.7139189530671715,2.522821165549256,17726905.953861836,2194069.6326758545
2729036.7757925447,2837791176.9354258,108201500.13432056,90031524.97349559,267882200.22817016,114355900.31570786,12145668.597033571,2017113.1644550613,2356596.5260391794,6765374.47258354,5157965.267306087,3112654.876469564,4222924.325952936,112357831.10948624,995832.6582690614,9.557447035600251,2.5761149259369294,11926123.047342828,1277495.4704181035
869587.056611217,2532805264.0901685,61017908.27265033,88572261.80082282,234470004.4184373,78462627.61153792,14946813.072124034,1647624.84726041,2487374.0269167204,4718142.91496494,3364029.218426806,2475111.8161576246,4094513.1928059473,92887745.64616749,804676.138651409,2.8786104499019043,1.87388005410608,14574200.49147319,1805354.8747070052
293959.6224199099,2960.8065,97.9587,1436119.9974367917,24114448.592158794,3812184.95152618,5938820.376519251,2.3004,3.0033,1112588.773066254,929840.2160196826,3.2512,4.9024,12027409.776667165,1.28,4.120525419583881,1.6698777682532957,568028.1241889745,274242.1441748298
201751.56711520816,1205832634.7310672,44696647.32800594,42011643.64060503,173298967.74512094,74401281.84990335,2522036.481531321,1258847.2499928044,888286.6422014954,1230220.3941809512,773541.5589860925,287173.69694122626,484399.2283324725,24791924.03483274,263770.91419750813,10.030525247857886,1.7185713705457508,4822754.294606458,1.408
450038.18298718106,2960.8065,27662940.07585204,104.4126,233.0433,11326652.907309294,6911750.584294747,298824.6542453668,292730.79848487047,6.39,5.7472,3.2512,4.9024,36434858.20189284,1.28,0.465486479,0.6526170500835984,1000133.693215115,356744.72590465634
412909.9392110731,1617334194.932284,35480940.089801185,20708750.568075463,69446863.5625133,56649477.93156704,4514481.35007178,1012080.0720724622,534485.5650566998,6.39,723428.3735314216,1100970.3480039928,677474.3313843952,51548164.35412447,1.28,4.699140872268513,1.6673272081135089,7540577.347983241,529009.4568327976
235978.39715478112,827658687.9095728,6709154.600743689,21683699.000765577,81906981.11757112,40699861.62078792,4507874.592979592,867320.2097393087,288881.88111692853,2422163.3081277986,680034.8861705186,907479.9321426074,1453685.903493226,67637096.8488568,426020.259486585,0.761058321686849,1.9801592512430437,956315.283285262,657959.9396600798
4571597.189346507,20153908617.23863,577633888.6498554,591933257.6545045,1727004081.4662704,628170258.3806946,58038673.25516604,11677151.801892176,17588539.9701571,43917444.21346372,24831108.879992757,18643658.764242742,28020408.70448315,595937595.9019871,8281543.164316096,14.444581867536373,2.1490865968083432,78211130.16585836,7745719.671358141
4203799.64424555,11115191230.541304,586901486.7381245,913367712.753154,1077388933.2594583,473034119.0922991,51374859.61827862,8233896.945712601,26211380.912631027,27905725.692080617,13729935.876421904,15636377.486992627,17171685.376530156,509198599.1051632,5533040.681394726,9.661535656389653,2.564962035820931,64434719.20338818,6007469.677509251
